Type_1,Type_2,Type_3,image_name
0.16330081224441528,0.5302783846855164,0.30642077326774597,128.jpg
0.16350175440311432,0.5310726165771484,0.30542564392089844,129.jpg
0.1629456728696823,0.5292391777038574,0.30781522393226624,13.jpg
0.16368629038333893,0.5300553441047668,0.3062584102153778,130.jpg
0.16348838806152344,0.5303639769554138,0.30614766478538513,131.jpg
0.1637805700302124,0.5301968455314636,0.30602261424064636,132.jpg
0.16320602595806122,0.5291757583618164,0.30761826038360596,133.jpg
0.1636594980955124,0.530139148235321,0.30620136857032776,135.jpg
0.16362838447093964,0.5298662781715393,0.30650538206100464,136.jpg
0.1632360816001892,0.5294326543807983,0.3073313236236572,137.jpg
0.16374069452285767,0.5294885039329529,0.30677083134651184,138.jpg
0.16336584091186523,0.5308921933174133,0.30574193596839905,139.jpg
0.163223996758461,0.530034601688385,0.3067414164543152,14.jpg
0.16343168914318085,0.530097484588623,0.3064708411693573,140.jpg
0.16336584091186523,0.5304800868034363,0.30615413188934326,141.jpg
0.16393642127513885,0.5310981273651123,0.3049654960632324,142.jpg
0.16356201469898224,0.5315889716148376,0.3048489987850189,143.jpg
0.16376805305480957,0.5299718976020813,0.30625998973846436,144.jpg
0.16330842673778534,0.5299341678619385,0.3067574203014374,145.jpg
0.16367866098880768,0.5304880142211914,0.3058333396911621,146.jpg
0.16306251287460327,0.5302834510803223,0.3066539764404297,147.jpg
0.1631554812192917,0.5290129780769348,0.3078315258026123,148.jpg
0.1634412556886673,0.5292599201202393,0.30729883909225464,149.jpg
0.16320878267288208,0.5301588177680969,0.3066323697566986,15.jpg
0.1629561185836792,0.5308144092559814,0.30622947216033936,150.jpg
0.16289019584655762,0.5308378338813782,0.3062720000743866,151.jpg
0.16348177194595337,0.5307868123054504,0.3057313859462738,152.jpg
0.16348516941070557,0.5302373766899109,0.30627748370170593,154.jpg
0.16382502019405365,0.5292689800262451,0.30690595507621765,155.jpg
0.16378967463970184,0.5295827984809875,0.3066275417804718,156.jpg
0.16387970745563507,0.5313231945037842,0.30479714274406433,157.jpg
0.16348420083522797,0.5295502543449402,0.30696555972099304,158.jpg
0.16383516788482666,0.5306121706962585,0.3055526316165924,159.jpg
0.16341054439544678,0.529565155506134,0.3070242702960968,16.jpg
0.16366688907146454,0.5308486819267273,0.30548444390296936,160.jpg
0.16345155239105225,0.5305452942848206,0.306003212928772,161.jpg
0.16332857310771942,0.5311019420623779,0.30556952953338623,162.jpg
0.16337507963180542,0.5304684638977051,0.3061564862728119,163.jpg
0.16340883076190948,0.531413733959198,0.3051774501800537,164.jpg
0.16359898447990417,0.5309914350509644,0.30540958046913147,165.jpg
0.1634887009859085,0.5288224816322327,0.30768874287605286,166.jpg
0.16304253041744232,0.5299811959266663,0.306976318359375,167.jpg
0.16400901973247528,0.5300528407096863,0.3059382140636444,168.jpg
0.16385476291179657,0.5295047760009766,0.30664047598838806,169.jpg
0.16380125284194946,0.5306721329689026,0.30552661418914795,17.jpg
0.16322599351406097,0.5303273797035217,0.3064466714859009,170.jpg
0.162554070353508,0.5302614569664001,0.30718445777893066,171.jpg
0.1630192995071411,0.5296773910522461,0.3073033392429352,173.jpg
0.16315008699893951,0.5294294953346252,0.3074204623699188,174.jpg
0.16359417140483856,0.5287578105926514,0.30764806270599365,175.jpg
0.16294799745082855,0.5298907160758972,0.3071613311767578,176.jpg
0.1637614220380783,0.5309755206108093,0.30526307225227356,177.jpg
0.16398994624614716,0.5299393534660339,0.3060707151889801,178.jpg
0.16335834562778473,0.5314961075782776,0.30514559149742126,179.jpg
0.16328488290309906,0.528997540473938,0.30771756172180176,18.jpg
0.16381388902664185,0.5296378135681152,0.3065483272075653,180.jpg
0.16262273490428925,0.531559407711029,0.3058178126811981,181.jpg
0.1626242846250534,0.5290881991386414,0.30828753113746643,182.jpg
0.16356931626796722,0.5297006964683533,0.3067300021648407,183.jpg
0.1633620262145996,0.5300654768943787,0.3065725862979889,184.jpg
0.16352123022079468,0.5301639437675476,0.3063149154186249,185.jpg
0.16388346254825592,0.5307049751281738,0.30541154742240906,186.jpg
0.1628452092409134,0.5297355055809021,0.3074193000793457,187.jpg
0.16334699094295502,0.5295512080192566,0.307101845741272,188.jpg
0.16321510076522827,0.530700147151947,0.3060847520828247,189.jpg
0.16325487196445465,0.5304596424102783,0.3062855303287506,19.jpg
0.1629110425710678,0.5296719074249268,0.3074170649051666,190.jpg
0.16284847259521484,0.5302645564079285,0.3068870007991791,115.jpg
0.16338671743869781,0.529776394367218,0.3068368434906006,134.jpg
0.16294269263744354,0.5295279622077942,0.30752941966056824,153.jpg
0.16347897052764893,0.529130220413208,0.30739080905914307,172.jpg
0.16256272792816162,0.5301704406738281,0.30726683139801025,191.jpg
0.1638288050889969,0.5298095345497131,0.30636167526245117,21.jpg
0.16347210109233856,0.531074583530426,0.3054533302783966,229.jpg
0.1633715033531189,0.530135452747345,0.3064930737018585,248.jpg
0.16350625455379486,0.5302368402481079,0.3062569200992584,267.jpg
0.16363637149333954,0.5308156609535217,0.3055480420589447,286.jpg
0.16374288499355316,0.5312314033508301,0.30502572655677795,304.jpg
0.16324986517429352,0.5308210253715515,0.3059290945529938,323.jpg
0.16212695837020874,0.5300212502479553,0.30785179138183594,342.jpg
0.1626638025045395,0.5294449329376221,0.30789127945899963,361.jpg
0.16301555931568146,0.5321364998817444,0.30484792590141296,382.jpg
0.16329218447208405,0.5314100980758667,0.30529773235321045,400.jpg
0.1638934463262558,0.53116375207901,0.30494287610054016,42.jpg
0.1632918119430542,0.5313001275062561,0.3054080307483673,439.jpg
0.16390107572078705,0.5308229923248291,0.30527594685554504,458.jpg
0.16238422691822052,0.5308231711387634,0.30679261684417725,477.jpg
0.16236107051372528,0.5302566885948181,0.3073822557926178,496.jpg
0.16366328299045563,0.5298509001731873,0.3064858019351959,54.jpg
0.1637793630361557,0.5302913784980774,0.3059293329715729,73.jpg
0.16373765468597412,0.5291600823402405,0.3071022927761078,192.jpg
0.16363483667373657,0.531152069568634,0.305213063955307,193.jpg
0.16302849352359772,0.5303714275360107,0.30660006403923035,194.jpg
0.16428042948246002,0.530869722366333,0.30484986305236816,195.jpg
0.16341376304626465,0.5319027900695801,0.30468347668647766,196.jpg
0.1638222485780716,0.5297146439552307,0.3064631223678589,197.jpg
0.16252155601978302,0.5288161635398865,0.3086623251438141,198.jpg
0.1631861925125122,0.5299103260040283,0.30690357089042664,199.jpg
0.1636836975812912,0.5305920243263245,0.3057243525981903,2.jpg
0.1638570874929428,0.5313427448272705,0.3048001527786255,20.jpg
0.16369383037090302,0.5300293564796448,0.3062768280506134,200.jpg
0.1635751575231552,0.5300357937812805,0.30638912320137024,201.jpg
0.16328014433383942,0.5286795496940613,0.3080403804779053,202.jpg
0.16335205733776093,0.5294374823570251,0.3072105348110199,203.jpg
0.16262589395046234,0.530761182308197,0.30661287903785706,204.jpg
0.16383874416351318,0.5306088924407959,0.3055523931980133,205.jpg
0.163655623793602,0.5291994214057922,0.3071449100971222,206.jpg
0.16291654109954834,0.5304762721061707,0.3066071569919586,207.jpg
0.1626584529876709,0.5303806662559509,0.30696091055870056,208.jpg
0.16377384960651398,0.5294596552848816,0.306766539812088,209.jpg
0.16297532618045807,0.5294188857078552,0.3076057732105255,210.jpg
0.16341590881347656,0.530262291431427,0.30632176995277405,211.jpg
0.16334350407123566,0.5285826325416565,0.30807384848594666,212.jpg
0.1637914776802063,0.529548168182373,0.30666041374206543,213.jpg
0.16372568905353546,0.5292794704437256,0.30699482560157776,214.jpg
0.16355560719966888,0.5309554934501648,0.30548903346061707,215.jpg
0.16431187093257904,0.5299670100212097,0.3057211637496948,216.jpg
0.16296245157718658,0.5311818718910217,0.30585572123527527,217.jpg
0.16384901106357574,0.5302931666374207,0.30585789680480957,218.jpg
0.16351091861724854,0.5295008420944214,0.3069882392883301,219.jpg
0.16376446187496185,0.5309479832649231,0.30528756976127625,22.jpg
0.16357503831386566,0.5299753546714783,0.30644962191581726,220.jpg
0.16329795122146606,0.5294719338417053,0.3072302043437958,221.jpg
0.16304993629455566,0.5304053425788879,0.306544691324234,222.jpg
0.16321362555027008,0.5289308428764343,0.3078555762767792,223.jpg
0.16306155920028687,0.5307614207267761,0.3061770498752594,224.jpg
0.16369523108005524,0.5302734375,0.30603134632110596,225.jpg
0.16313064098358154,0.5309156179428101,0.3059537410736084,226.jpg
0.16275547444820404,0.5305660963058472,0.30667844414711,227.jpg
0.16314178705215454,0.531446635723114,0.30541157722473145,228.jpg
0.1635853499174118,0.5281725525856018,0.3082421123981476,23.jpg
0.1635132133960724,0.5297845005989075,0.30670228600502014,230.jpg
0.16430895030498505,0.5303716659545898,0.3053194284439087,231.jpg
0.16293762624263763,0.529471218585968,0.30759119987487793,232.jpg
0.16323328018188477,0.5298970341682434,0.3068697154521942,233.jpg
0.16343940794467926,0.5302361249923706,0.30632448196411133,234.jpg
0.1635264754295349,0.5309351086616516,0.30553844571113586,235.jpg
0.16285620629787445,0.5301348567008972,0.3070089519023895,236.jpg
0.1630827933549881,0.5295061469078064,0.3074110150337219,237.jpg
0.1631716638803482,0.5306784510612488,0.3061499297618866,238.jpg
0.163554847240448,0.5304619669914246,0.30598321557044983,239.jpg
0.16385720670223236,0.5307261943817139,0.30541661381721497,24.jpg
0.16300107538700104,0.5291479229927063,0.30785107612609863,240.jpg
0.16343854367733002,0.5305090546607971,0.3060523569583893,241.jpg
0.16374284029006958,0.5301643013954163,0.30609285831451416,242.jpg
0.16361404955387115,0.5314745903015137,0.30491140484809875,243.jpg
0.16296492516994476,0.5310642123222351,0.3059709072113037,244.jpg
0.16335125267505646,0.5307278633117676,0.30592086911201477,245.jpg
0.16341616213321686,0.5310738682746887,0.305510014295578,246.jpg
0.16301441192626953,0.5290783047676086,0.3079073429107666,247.jpg
0.16313886642456055,0.5294557213783264,0.30740535259246826,249.jpg
0.1637202948331833,0.5301557183265686,0.3061239719390869,25.jpg
0.1640334129333496,0.5305177569389343,0.30544888973236084,250.jpg
0.16314496099948883,0.5291283130645752,0.3077267110347748,251.jpg
0.1636531502008438,0.5302039980888367,0.3061428368091583,252.jpg
0.16309566795825958,0.5296120643615723,0.30729228258132935,253.jpg
0.16278289258480072,0.5307810306549072,0.30643606185913086,254.jpg
0.16338257491588593,0.5306742787361145,0.30594316124916077,255.jpg
0.16302278637886047,0.5290372371673584,0.30793991684913635,256.jpg
0.16382957994937897,0.5298969149589539,0.3062734603881836,257.jpg
0.16332559287548065,0.5301221609115601,0.3065522611141205,258.jpg
0.16304056346416473,0.5299678444862366,0.3069915771484375,259.jpg
0.16406136751174927,0.5310103297233582,0.3049283027648926,26.jpg
0.16353286802768707,0.5304467678070068,0.3060203492641449,260.jpg
0.16374389827251434,0.5313488841056824,0.3049072325229645,261.jpg
0.1632414311170578,0.5301473736763,0.30661118030548096,262.jpg
0.16364265978336334,0.5298635363578796,0.3064938485622406,263.jpg
0.16386069357395172,0.5287294983863831,0.30740979313850403,264.jpg
0.1637369990348816,0.5295790433883667,0.3066839277744293,265.jpg
0.1634550541639328,0.5312643051147461,0.3052806556224823,266.jpg
0.16365627944469452,0.5306685566902161,0.3056751787662506,268.jpg
0.1635696440935135,0.5299785733222961,0.30645179748535156,269.jpg
0.16365261375904083,0.5307778120040894,0.3055695593357086,27.jpg
0.1625235229730606,0.5304816365242004,0.30699482560157776,270.jpg
0.16297318041324615,0.5314496159553528,0.3055771291255951,271.jpg
0.16303150355815887,0.5302619934082031,0.3067065477371216,272.jpg
0.16363972425460815,0.530719518661499,0.3056408166885376,273.jpg
0.163011834025383,0.5314533114433289,0.3055349588394165,274.jpg
0.1629786640405655,0.5311233997344971,0.30589792132377625,275.jpg
0.16266049444675446,0.5300483107566833,0.3072911500930786,276.jpg
0.16324679553508759,0.5290730595588684,0.3076801598072052,277.jpg
0.16338492929935455,0.5301405787467957,0.3064744770526886,278.jpg
0.1636977642774582,0.5310762524604797,0.3052259385585785,279.jpg
0.16392618417739868,0.5306420922279358,0.3054317235946655,28.jpg
0.1634962409734726,0.5307579040527344,0.3057458698749542,280.jpg
0.1639949530363083,0.5305930972099304,0.30541202425956726,281.jpg
0.1625293344259262,0.5300134420394897,0.30745723843574524,282.jpg
0.1635851114988327,0.5307163596153259,0.3056985139846802,283.jpg
0.16341878473758698,0.5308870673179626,0.30569419264793396,284.jpg
0.163746640086174,0.5310968160629272,0.30515655875205994,285.jpg
0.1630491465330124,0.5299468636512756,0.3070039451122284,287.jpg
0.16381824016571045,0.5294229388237,0.306758850812912,288.jpg
0.16315221786499023,0.5309944748878479,0.3058532774448395,289.jpg
0.16354918479919434,0.5307143330574036,0.3057364523410797,29.jpg
0.16347844898700714,0.5298851132392883,0.3066364526748657,290.jpg
0.16360688209533691,0.5314291715621948,0.30496394634246826,291.jpg
0.16492007672786713,0.5325537919998169,0.3025261461734772,292.jpg
0.16361922025680542,0.5288940072059631,0.30748677253723145,293.jpg
0.16218657791614532,0.530436635017395,0.3073768615722656,294.jpg
0.1641363948583603,0.5290172696113586,0.3068462908267975,295.jpg
0.1628245711326599,0.5296303629875183,0.3075450360774994,296.jpg
0.16293863952159882,0.5286732316017151,0.30838820338249207,297.jpg
0.16281986236572266,0.5285957455635071,0.30858442187309265,298.jpg
0.16306592524051666,0.5307949781417847,0.3061390221118927,299.jpg
0.16335545480251312,0.531701385974884,0.30494311451911926,3.jpg
0.16369836032390594,0.5299968719482422,0.30630478262901306,30.jpg
0.16369254887104034,0.5328798294067383,0.3034276068210602,300.jpg
0.16349875926971436,0.530661404132843,0.305839866399765,301.jpg
0.16330426931381226,0.5304923057556152,0.3062034845352173,302.jpg
0.16355367004871368,0.5302601456642151,0.3061861991882324,303.jpg
0.16345232725143433,0.53004390001297,0.3065037429332733,305.jpg
0.1631489247083664,0.5307255983352661,0.3061255216598511,306.jpg
0.16347111761569977,0.5299505591392517,0.3065783977508545,307.jpg
0.16306133568286896,0.5313763618469238,0.3055623471736908,308.jpg
0.16361147165298462,0.5306811928749084,0.30570733547210693,309.jpg
0.16338078677654266,0.5313400626182556,0.3052791655063629,31.jpg
0.16355013847351074,0.5313870310783386,0.3050628900527954,310.jpg
0.16258251667022705,0.5294978618621826,0.3079196512699127,311.jpg
0.16283835470676422,0.530846118927002,0.3063155710697174,312.jpg
0.1625567525625229,0.5307016372680664,0.3067415952682495,313.jpg
0.16356153786182404,0.5309178829193115,0.30552056431770325,314.jpg
0.1634165197610855,0.5303087830543518,0.30627474188804626,315.jpg
0.16324447095394135,0.5304198861122131,0.3063356876373291,316.jpg
0.16318543255329132,0.5288332104682922,0.30798134207725525,317.jpg
0.16335631906986237,0.5296141505241394,0.30702948570251465,318.jpg
0.16377468407154083,0.5307714343070984,0.30545392632484436,319.jpg
0.16263222694396973,0.5294294953346252,0.30793827772140503,32.jpg
0.16303662955760956,0.5312535762786865,0.3057098388671875,320.jpg
0.1626347303390503,0.5293520092964172,0.30801329016685486,321.jpg
0.16350223124027252,0.5307424068450928,0.3057553470134735,322.jpg
0.16362963616847992,0.5310850143432617,0.30528542399406433,324.jpg
0.16280867159366608,0.5292418599128723,0.3079494535923004,325.jpg
0.16307687759399414,0.530010998249054,0.30691206455230713,326.jpg
0.16352248191833496,0.5297337174415588,0.3067437708377838,327.jpg
0.16330766677856445,0.5305323004722595,0.3061600625514984,328.jpg
0.16384686529636383,0.5306077003479004,0.30554547905921936,329.jpg
0.16318611800670624,0.5291004776954651,0.3077133893966675,33.jpg
0.16359670460224152,0.5307071805000305,0.30569612979888916,330.jpg
0.1633695513010025,0.5314440727233887,0.30518639087677,331.jpg
0.16286545991897583,0.5287818312644958,0.3083527386188507,332.jpg
0.162828266620636,0.5298148989677429,0.3073568642139435,333.jpg
0.16311801970005035,0.5304781794548035,0.30640384554862976,334.jpg
0.1624830961227417,0.5310474038124084,0.30646952986717224,335.jpg
0.16395707428455353,0.5302647948265076,0.3057781159877777,336.jpg
0.1634806990623474,0.5310105681419373,0.30550873279571533,337.jpg
0.16375111043453217,0.5298599600791931,0.3063889443874359,338.jpg
0.16300979256629944,0.5288628935813904,0.3081272840499878,339.jpg
0.16304755210876465,0.5298212766647339,0.30713117122650146,34.jpg
0.16377019882202148,0.5315524935722351,0.3046773374080658,340.jpg
0.16392947733402252,0.5309489369392395,0.30512163043022156,341.jpg
0.16212427616119385,0.5303452610969543,0.3075304329395294,343.jpg
0.1630961149930954,0.5302041172981262,0.3066997826099396,344.jpg
0.16330046951770782,0.529691755771637,0.3070077896118164,345.jpg
0.16377757489681244,0.5296826958656311,0.30653977394104004,346.jpg
0.16346104443073273,0.5307428240776062,0.30579617619514465,347.jpg
0.16365759074687958,0.5292694568634033,0.3070729672908783,348.jpg
0.16297054290771484,0.529827892780304,0.3072015941143036,349.jpg
0.16343438625335693,0.5307562351226807,0.3058094084262848,35.jpg
0.16290020942687988,0.5303155779838562,0.30678418278694153,350.jpg
0.16343331336975098,0.5296381115913391,0.30692848563194275,351.jpg
0.16350246965885162,0.5322708487510681,0.30422672629356384,352.jpg
0.1626730114221573,0.5299291014671326,0.30739787220954895,353.jpg
0.1635228991508484,0.531169593334198,0.3053075969219208,354.jpg
0.16359661519527435,0.5300433039665222,0.3063600957393646,355.jpg
0.1638515591621399,0.530954122543335,0.30519434809684753,356.jpg
0.16368521749973297,0.5302272439002991,0.30608752369880676,357.jpg
0.1635213941335678,0.5309451222419739,0.3055335283279419,358.jpg
0.1632322520017624,0.53089839220047,0.30586937069892883,359.jpg
0.16395217180252075,0.5302287936210632,0.3058191239833832,36.jpg
0.16379070281982422,0.530764639377594,0.3054446280002594,360.jpg
0.16364115476608276,0.5304418206214905,0.30591705441474915,362.jpg
0.16319020092487335,0.53089839220047,0.3059113919734955,363.jpg
0.16266465187072754,0.529133141040802,0.30820217728614807,364.jpg
0.1632445901632309,0.5299637913703918,0.30679163336753845,365.jpg
0.16378836333751678,0.5300814509391785,0.30613020062446594,366.jpg
0.16353356838226318,0.5290433764457703,0.30742302536964417,367.jpg
0.16369859874248505,0.5295445919036865,0.306756854057312,368.jpg
0.16376382112503052,0.530277669429779,0.30595850944519043,369.jpg
0.163774773478508,0.5304985046386719,0.3057267367839813,37.jpg
0.162913516163826,0.5307102203369141,0.30637624859809875,370.jpg
0.16345639526844025,0.531038224697113,0.3055054247379303,371.jpg
0.163027822971344,0.5297058820724487,0.30726632475852966,372.jpg
0.16349558532238007,0.5298264622688293,0.3066779673099518,373.jpg
0.1632826179265976,0.5314069986343384,0.3053103983402252,374.jpg
0.16366277635097504,0.5304384231567383,0.3058988153934479,375.jpg
0.16317123174667358,0.5302598476409912,0.30656898021698,376.jpg
0.16337533295154572,0.531611442565918,0.3050132095813751,377.jpg
0.1632164716720581,0.5304203033447266,0.30636322498321533,378.jpg
0.16348733007907867,0.530611515045166,0.3059011697769165,379.jpg
0.16240890324115753,0.5296856760978699,0.3079054355621338,38.jpg
0.16382010281085968,0.5305459499359131,0.3056339919567108,380.jpg
0.16363674402236938,0.5295553207397461,0.3068079650402069,381.jpg
0.16314709186553955,0.5300593376159668,0.30679357051849365,383.jpg
0.16342127323150635,0.5292064547538757,0.3073723018169403,384.jpg
0.16283710300922394,0.5289275050163269,0.30823543667793274,385.jpg
0.16384734213352203,0.5301336646080017,0.30601897835731506,386.jpg
0.1636628955602646,0.5297829508781433,0.3065541982650757,387.jpg
0.16312885284423828,0.5306529402732849,0.3062182664871216,388.jpg
0.16346393525600433,0.5302796959877014,0.30625638365745544,389.jpg
0.16365200281143188,0.5303309559822083,0.30601707100868225,39.jpg
0.16319996118545532,0.5308499336242676,0.3059501349925995,390.jpg
0.16309775412082672,0.5289745330810547,0.3079276978969574,391.jpg
0.16390550136566162,0.530472993850708,0.30562150478363037,392.jpg
0.1635056585073471,0.5298523306846619,0.3066420555114746,393.jpg
0.16369056701660156,0.530060887336731,0.3062485456466675,394.jpg
0.16351182758808136,0.5289769768714905,0.3075111508369446,395.jpg
0.16360211372375488,0.5298657417297363,0.3065321445465088,396.jpg
0.16371272504329681,0.5309445858001709,0.3053427040576935,397.jpg
0.16326355934143066,0.5303927063941956,0.30634376406669617,398.jpg
0.16378039121627808,0.5303288698196411,0.3058907985687256,399.jpg
0.16296540200710297,0.5298567414283752,0.30717790126800537,4.jpg
0.16270267963409424,0.5300689935684204,0.30722832679748535,40.jpg
0.16341887414455414,0.5303608775138855,0.30622026324272156,401.jpg
0.1635100245475769,0.5312618613243103,0.3052281141281128,402.jpg
0.16334491968154907,0.5321232080459595,0.30453184247016907,403.jpg
0.16404564678668976,0.5294362902641296,0.3065180778503418,404.jpg
0.16362273693084717,0.5297329425811768,0.3066443204879761,405.jpg
0.16369204223155975,0.530023455619812,0.3062845468521118,406.jpg
0.16372300684452057,0.5296299457550049,0.30664706230163574,407.jpg
0.16289831697940826,0.529927670955658,0.30717402696609497,408.jpg
0.16328825056552887,0.5295390486717224,0.30717265605926514,409.jpg
0.1637454777956009,0.5302006602287292,0.30605387687683105,41.jpg
0.16351459920406342,0.529223620891571,0.3072618544101715,410.jpg
0.16370771825313568,0.5304298996925354,0.3058624267578125,411.jpg
0.16250695288181305,0.5296286940574646,0.30786433815956116,412.jpg
0.16366367042064667,0.5304141640663147,0.30592218041419983,413.jpg
0.16398830711841583,0.5296958088874817,0.30631589889526367,414.jpg
0.16317595541477203,0.5306272506713867,0.30619677901268005,415.jpg
0.16364383697509766,0.5309844613075256,0.3053717613220215,416.jpg
0.16404570639133453,0.5301949977874756,0.3057593107223511,417.jpg
0.16289635002613068,0.5283358693122864,0.30876779556274414,418.jpg
0.1640477180480957,0.5284331440925598,0.3075191080570221,419.jpg
0.1624852567911148,0.5299612283706665,0.3075535297393799,420.jpg
0.16373209655284882,0.5295391082763672,0.3067288398742676,421.jpg
0.16324441134929657,0.5304021835327148,0.306353360414505,422.jpg
0.16349010169506073,0.530494749546051,0.3060151934623718,423.jpg
0.1630764752626419,0.5289324522018433,0.30799105763435364,424.jpg
0.16360916197299957,0.5297587513923645,0.30663204193115234,425.jpg
0.16286925971508026,0.5301172733306885,0.30701348185539246,426.jpg
0.16299836337566376,0.5311517715454102,0.30584990978240967,427.jpg
0.1627529263496399,0.5307742953300476,0.3064727783203125,428.jpg
0.16350644826889038,0.530731737613678,0.30576181411743164,429.jpg
0.16258913278579712,0.5307149291038513,0.30669596791267395,43.jpg
0.16285227239131927,0.5310680866241455,0.306079626083374,430.jpg
0.16339683532714844,0.5333313941955566,0.3032718002796173,431.jpg
0.1632547825574875,0.531093180179596,0.30565202236175537,432.jpg
0.16377204656600952,0.5299678444862366,0.3062601089477539,433.jpg
0.16311527788639069,0.5303917527198792,0.30649295449256897,434.jpg
0.16343249380588531,0.5304468274116516,0.30612072348594666,435.jpg
0.16415248811244965,0.5309107303619385,0.30493679642677307,436.jpg
0.16343046724796295,0.5300305485725403,0.30653896927833557,437.jpg
0.16333860158920288,0.5306931138038635,0.3059682548046112,438.jpg
0.16283844411373138,0.5305237174034119,0.30663779377937317,44.jpg
0.16297532618045807,0.5293750166893005,0.3076496422290802,440.jpg
0.1634095162153244,0.5308400988578796,0.30575039982795715,441.jpg
0.16360951960086823,0.5312251448631287,0.3051654100418091,442.jpg
0.16364715993404388,0.530672013759613,0.30568087100982666,443.jpg
0.1630914807319641,0.5285177826881409,0.308390736579895,444.jpg
0.16355092823505402,0.5297386646270752,0.3067103922367096,445.jpg
0.1636495143175125,0.5299567580223083,0.30639374256134033,446.jpg
0.16352690756320953,0.5298582911491394,0.30661478638648987,447.jpg
0.16310177743434906,0.5304797291755676,0.3064185082912445,448.jpg
0.16349287331104279,0.5300270318984985,0.3064800798892975,449.jpg
0.1636902242898941,0.530663788318634,0.30564603209495544,45.jpg
0.16297654807567596,0.5303637385368347,0.3066597282886505,450.jpg
0.1629055142402649,0.5324215292930603,0.3046729862689972,451.jpg
0.16252835094928741,0.5293878316879272,0.30808380246162415,452.jpg
0.16391830146312714,0.5300412774085999,0.3060404360294342,453.jpg
0.16373121738433838,0.5307276844978333,0.305541068315506,454.jpg
0.16312342882156372,0.530296266078949,0.3065803349018097,455.jpg
0.16364099085330963,0.5316632390022278,0.30469581484794617,456.jpg
0.1638050228357315,0.5314881205558777,0.3047069013118744,457.jpg
0.16361267864704132,0.5300617814064026,0.3063255548477173,459.jpg
0.1633102297782898,0.5300742983818054,0.3066155016422272,46.jpg
0.16478018462657928,0.5305240750312805,0.3046957552433014,460.jpg
0.16276466846466064,0.5291600823402405,0.3080752193927765,461.jpg
0.16371290385723114,0.5298559665679932,0.3064311444759369,462.jpg
0.16395290195941925,0.5287973284721375,0.3072497844696045,463.jpg
0.16305595636367798,0.5312675833702087,0.3056764602661133,464.jpg
0.16320167481899261,0.5306215286254883,0.3061768114566803,465.jpg
0.16381846368312836,0.5308573842048645,0.30532416701316833,466.jpg
0.16382330656051636,0.5306685566902161,0.30550816655158997,467.jpg
0.1630023568868637,0.5291050672531128,0.3078925907611847,468.jpg
0.16378147900104523,0.5298312902450562,0.3063872158527374,469.jpg
0.1634589284658432,0.5295634269714355,0.30697762966156006,47.jpg
0.16313640773296356,0.5295602679252625,0.3073033094406128,470.jpg
0.16357938945293427,0.531182587146759,0.30523809790611267,471.jpg
0.16290365159511566,0.5294007658958435,0.3076956570148468,472.jpg
0.1637295037508011,0.5303885340690613,0.30588194727897644,473.jpg
0.16290152072906494,0.5300907492637634,0.30700773000717163,474.jpg
0.16360150277614594,0.529371976852417,0.3070264756679535,475.jpg
0.16301476955413818,0.5319671630859375,0.3050180673599243,476.jpg
0.16295886039733887,0.5297026634216309,0.3073384761810303,478.jpg
